estimatedMarketValue,gender,id,image,thumbnail,link1,link2,link3,name,colorway,releaseDate,releaseYear,retailPrice,silhouette,sku,story,NZDvalue,USDvalue
110.0,men,16fa4181-8c46-4825-b200-6bed5babc644,https://image.goat.com/attachments/product_template_pictures/images/056/304/158/original/382112_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/158/original/382112_01.png.png,, https://flightclub.com/softride-slide-black-white-382112-01,https://goat.com/sneakers/softride-slide-black-white-382112-01,Softride Slide 'Black White',Black/White,2021-06-18,2021,40.0,Softride Slide,382112-01,,0,0
100.0,women,2180ca54-06a9-4a6c-bfa6-4fc3a526cb7a,https://image.goat.com/attachments/product_template_pictures/images/056/376/507/original/W5740WA1_D.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/507/original/W5740WA1_D.png.png,, https://flightclub.com/wmns-57-40-wide-pink-glow-garnet-w5740wa1-d,https://goat.com/sneakers/wmns-57-40-wide-pink-glow-garnet-w5740wa1-d,Wmns 57/40 Wide 'Pink Glow Garnet',Pink Glow/Garnet,2021-06-18,2021,100.0,57/40,W5740WA1-D,,0,0
174.0,women,21deb4c7-37a4-4389-86b5-f06216d92d70,https://image.goat.com/attachments/product_template_pictures/images/056/501/656/original/1012A888_018.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/656/original/1012A888_018.png.png,, https://flightclub.com/wmns-gel-cumulus-23-black-carrier-grey-1012a888-018,https://goat.com/sneakers/wmns-gel-cumulus-23-black-carrier-grey-1012a888-018,Wmns Gel Cumulus 23 'Black Carrier Grey',Black/Carrier Grey,2021-06-18,2021,120.0,Gel Cumulus,1012A888-018,,0,0
419.0,men,25dfcdc2-b64a-4d73-9848-bf2053009962,https://image.goat.com/attachments/product_template_pictures/images/056/615/406/original/732304_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/615/406/original/732304_00.png.png,https://stockx.com/new-balance-992-paperboy-fried-egg, https://flightclub.com/paperboy-paris-x-992-made-in-usa-fried-egg-m992pb1, https://goat.com/sneakers/paperboy-paris-x-992-made-in-usa-fried-egg-m992pb1,New Balance 992 Paperboy Fried Egg,Light Grey/White/Yellow,2021-06-18,2021,340.0,992,M992PB1,"The Paperboy Paris x New Balance 992 Made in USA ‘Fried Egg’ features a subdued color scheme that reflects what the Parisian eatery calls its favorite protein ingredient. A neutral tan finish is applied to the upper, constructed from a traditional blend of breathable mesh with soft suede overlays. Stitched-on patchwork suede eyestays are rendered in a yolky yellow hue for a subtle pop of color, while the reflective ‘N’ logo offers added visibility in low-light conditions. Paperboy’s signature logo adorns the back heel.",0,0
100.0,youth,2a2f0d6a-f947-4770-8368-5c3201633ee4,https://image.goat.com/attachments/product_template_pictures/images/056/304/164/original/382294_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/164/original/382294_01.png.png,, https://flightclub.com/black-fives-x-suede-classic-jr-star-sapphire-382294-01,https://goat.com/sneakers/black-fives-x-suede-classic-jr-star-sapphire-382294-01,Black Fives x Suede Classic Jr 'Star Sapphire',Star Sapphire,2021-06-18,2021,70.0,Suede,382294-01,,0,0
190.0,men,2d56f801-583f-4b55-8a53-a1e1f2d4042b,https://image.goat.com/attachments/product_template_pictures/images/056/620/884/original/FZ2477.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/620/884/original/FZ2477.png.png,, https://flightclub.com/adizero-adios-pro-2-solar-red-fz2477,https://goat.com/sneakers/adizero-adios-pro-2-solar-red-fz2477,Adizero Adios Pro 2 'Solar Red',Cloud White/Carbon/Solar Red,2021-06-18,2021,220.0,Adizero Adios Pro 2,FZ2477,,0,0
168.0,men,30e9b079-735e-4eb8-a049-03cd215f5f8f,https://image.goat.com/attachments/product_template_pictures/images/055/228/073/original/195662_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/228/073/original/195662_01.png.png,, https://flightclub.com/court-rider-summer-days-elektro-aqua-195662-01,https://goat.com/sneakers/court-rider-summer-days-elektro-aqua-195662-01,Court Rider 'Summer Days - Elektro Aqua',Ebony/Elektro Aqua,2021-06-18,2021,100.0,Court Rider,195662-01,,0,0
70.0,men,35d2760f-067c-4de9-aa4e-b3d56f17834d,https://image.goat.com/attachments/product_template_pictures/images/056/425/940/original/383643_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/425/940/original/383643_01.png.png,, https://flightclub.com/roma-brazil-383643-01,https://goat.com/sneakers/roma-brazil-383643-01,Roma 'Brazil',Dandelion/Classic Green/Royal,2021-06-18,2021,70.0,Roma,383643-01,,0,0
205.0,women,3b82d4bc-73ca-4bbd-8be2-17a35639c301,https://image.goat.com/attachments/product_template_pictures/images/056/127/217/original/H00645.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/127/217/original/H00645.png.png,, https://flightclub.com/marimekko-x-wmns-forum-low-laine-wave-h00645,https://goat.com/sneakers/marimekko-x-wmns-forum-low-laine-wave-h00645,Marimekko x Wmns Forum Low 'Laine Wave',Team Real Magenta/Vivid Red/Cloud White,2021-06-18,2021,95.0,Forum,H00645,"The Marimekko x adidas women’s Forum Low ‘Laine Wave’ enlivens the retro hoops shoe with vibrant bursts of color. Recycled content is built into the white synthetic leather upper, secured with an adjustable hook-and-loop ankle strap. adidas’ Trefoil logo is debossed on the Forum’s signature X-shaped overlay, covered in the Finnish design house’s wavy Laine print in magenta and Vivid Red. The latter hue is repeated on the heel overlay and durable rubber outsole. Marimekko branding decorates the sockliner and woven tongue tag.",0,0
90.0,women,407e3bda-48d9-446b-a6c4-b31491691d5e,https://image.goat.com/attachments/product_template_pictures/images/056/426/048/original/FX5925.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/048/original/FX5925.png.png,, https://flightclub.com/wmns-adilette-lite-slide-hazy-orange-fx5925,https://goat.com/sneakers/wmns-adilette-lite-slide-hazy-orange-fx5925,Wmns Adilette Lite Slide 'Hazy Orange',Hazy Orange/Cloud White/Hazy Orange,2021-06-18,2021,30.0,Adilette,FX5925,,0,0
240.0,men,530a8eaa-47c3-4f06-beb1-33cc4c4e6dfa,https://image.goat.com/attachments/product_template_pictures/images/056/426/055/original/G54976.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/055/original/G54976.png.png,, https://flightclub.com/adizero-prime-x-white-solar-red-g54976,https://goat.com/sneakers/adizero-prime-x-white-solar-red-g54976,Adizero Prime X 'White Solar Red',Cloud White/Carbon/Solar Red,2021-06-18,2021,220.0,Adizero Prime,G54976,,0,0
130.0,men,540e560c-bd94-4959-bf07-f8b5e1cb4b77,"https://images.stockx.com/images/ASICS-Gel-Lyte-III-Triple-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623895167","https://images.stockx.com/images/ASICS-Gel-Lyte-III-Triple-Black.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623895167",https://stockx.com/asics-gel-lyte-iii-triple-black,,,ASICS Gel-Lyte III Triple Black,Black/Black/Black,2021-06-18,2021,130.0,ASICS Gel-Lyte III,1201A257-001,,0,0
135.0,women,5425a59e-13c7-4d6e-b20d-f408d144a399,https://image.goat.com/attachments/product_template_pictures/images/056/477/208/original/WCH696M4_D.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/208/original/WCH696M4_D.png.png,, https://flightclub.com/wmns-696v4-wide-white-mint-wch696m4-d,https://goat.com/sneakers/wmns-696v4-wide-white-mint-wch696m4-d,Wmns 696v4 Wide 'White Mint',White/White Mint,2021-06-18,2021,65.0,696,WCH696M4-D,,0,0
130.0,youth,57c5afef-889d-4964-a73a-db16bc0d3723,https://image.goat.com/attachments/product_template_pictures/images/056/304/253/original/CN8280_600.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/253/original/CN8280_600.png.png,, https://flightclub.com/air-max-270-extreme-se-gs-sunrise-cn8280-600,https://goat.com/sneakers/air-max-270-extreme-se-gs-sunrise-cn8280-600,Air Max 270 Extreme SE GS 'Sunrise',Active Fuchsia/University Gold/Chile Red/Volt,2021-06-18,2021,130.0,Air Max 270,CN8280-600,,0,0
160.0,women,5b2a372e-bd47-4a1f-aa70-66ccf5b28eb3,https://image.goat.com/attachments/product_template_pictures/images/056/376/486/original/GZ7537.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/486/original/GZ7537.png.png,, https://flightclub.com/wmns-superstar-white-rainbow-logo-gz7537,https://goat.com/sneakers/wmns-superstar-white-rainbow-logo-gz7537,Wmns Superstar 'White Rainbow Logo',Cloud White/Cloud White/Off White,2021-06-18,2021,85.0,Superstar,GZ7537,,0,0
135.0,women,5c15eb0a-e45e-4b2d-af1b-c29100d524fa,https://image.goat.com/attachments/product_template_pictures/images/056/477/207/original/WCH696M4_2E.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/207/original/WCH696M4_2E.png.png,, https://flightclub.com/wmns-696v4-2e-wide-white-mint-wch696m4-2e,https://goat.com/sneakers/wmns-696v4-2e-wide-white-mint-wch696m4-2e,Wmns 696v4 2E Wide 'White Mint',White/White Mint,2021-06-18,2021,65.0,696,WCH696M4-2E,,0,0
140.0,men,5d67e679-b612-4ee4-82e8-d9b6ed3bb296,https://image.goat.com/attachments/product_template_pictures/images/056/408/236/original/773882_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/408/236/original/773882_00.png.png,https://stockx.com/nike-dunk-low-undefeated-canteen-dunk-vs-af1-pack, https://flightclub.com/undefeated-x-dunk-low-sp-dh3061-200, https://goat.com/sneakers/undefeated-x-dunk-low-sp-dh3061-200,Nike Dunk Low SP UNDEFEATED Canteen Dunk vs. AF1 Pack,Canteen/Lemon Frost-Palomino,2021-06-18,2021,120.0,Dunk,DH3061-200,"Drawn from the crossover ‘Dunk vs. AF-1’ pack, the Undefeated x Nike Dunk Low ‘Canteen’ features a familiar design that recalls the ‘InsideOut Priority’ Air Force 1 collaboration from 2006. Varying shades of brown are applied to the upper, composed of smooth leather and patterned textile. Tonal leather piping surrounding the eyestay and forefoot overlay, while a bright yellow Swoosh cuts across the midfoot. Unlike its predecessor, this pair removes the printed midsole graphic that reads ‘On Your Feet Kid,’ and adds an embroidered Five Strikes logo on the lateral heel. Undefeated’s signature emblem is repeated on the woven tongue tag.",0,0
190.0,men,69a50cf4-8e4c-42bc-8c09-a5825ee57ca7,https://image.goat.com/attachments/product_template_pictures/images/056/376/499/original/M5740CD.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/499/original/M5740CD.png.png,, https://flightclub.com/57-40-team-navy-m5740cd,https://goat.com/sneakers/57-40-team-navy-m5740cd,57/40 'Team Navy',Team Navy/Munsell White,2021-06-18,2021,90.0,57/40,M5740CD,,0,0
130.0,men,6a099a77-d8ec-404c-a733-c25729450e7f,"https://images.stockx.com/images/ASICS-Gel-Lyte-III-Triple-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623895172","https://images.stockx.com/images/ASICS-Gel-Lyte-III-Triple-White.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623895172",https://stockx.com/asics-gel-lyte-iii-triple-white,,,ASICS Gel-Lyte III Triple White,White/White/White,2021-06-18,2021,130.0,ASICS Gel-Lyte III,1201A257-100,,0,0
2000.0,men,6c2700a8-5081-4fb3-974a-dcaa5457ac60,https://image.goat.com/attachments/product_template_pictures/images/056/174/889/original/GW5288.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/174/889/original/GW5288.png.png,https://stockx.com/reebok-classic-leather-tabi-high-maison-margiela-red, https://flightclub.com/maison-margiela-x-classic-leather-tabi-high-vector-red-gw5288, https://goat.com/sneakers/maison-margiela-x-classic-leather-tabi-high-vector-red-gw5288,Reebok Classic Leather Tabi High Maison Margiela Red,Vector Red/Cloud White-Black,2021-06-18,2021,595.0,Reebok Classic,GW5288,"The Maison Margiela x Reebok Classic Leather Tabi High ‘Vector Red’ applies a bold one-note finish to a modern interpretation of a vintage ‘80s silhouette. Scarlet cow leather is utilized on the upper, featuring Margiela’s Tabi split toe and a heightened collar secured with a hook-and-loop strap inspired by classic basketball shoes. The hybrid sneaker is riddled with cut-out paneling throughout the midfoot and collar, yielding an airy aesthetic that nods to gladiator sandals. Lightweight cushioning is provided by a matching red EVA midsole.",0,0
170.0,women,774ce3e7-d9c7-4f77-8744-10f6817aa6bd,https://image.goat.com/attachments/product_template_pictures/images/056/376/508/original/W5740WA1.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/508/original/W5740WA1.png.png,, https://flightclub.com/wmns-57-40-pink-glow-garnet-w5740wa1,https://goat.com/sneakers/wmns-57-40-pink-glow-garnet-w5740wa1,Wmns 57/40 'Pink Glow Garnet',Pink Glow/Garnet,2021-06-18,2021,100.0,57/40,W5740WA1,,0,0
75.0,men,7a1e19b4-1a31-4afe-be00-b7290067fec4,https://image.goat.com/attachments/product_template_pictures/images/056/007/093/original/H69121.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/007/093/original/H69121.png.png,, https://flightclub.com/club-c-mid-2-vintage-white-bright-cobalt-h69121,https://goat.com/sneakers/club-c-mid-2-vintage-white-bright-cobalt-h69121,Club C Mid 2 Vintage 'White Bright Cobalt',Cloud White/Bright Cobalt/Classic White,2021-06-18,2021,110.0,Club C,H69121,,0,0
510.0,men,80cca9a3-0bb1-4935-8328-71b1e424ccb2,"https://images.stockx.com/images/Reebok-Classic-Leather-Tabi-High-Maison-Margiela-Bianchetto.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624394517","https://images.stockx.com/images/Reebok-Classic-Leather-Tabi-High-Maison-Margiela-Bianchetto.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624394517",https://stockx.com/reebok-classic-leather-tabi-high-maison-margiela-bianchetto,,,Reebok Classic Leather Tabi High Maison Margiela Bianchetto,White/White-Black,2021-06-18,2021,650.0,Reebok Classic Leather Tabi High,S37WS0569-P4242 H8666,,0,0
127.0,men,88be91bb-d718-4fa9-9c0e-74402df24ab6,https://image.goat.com/attachments/product_template_pictures/images/056/156/074/original/782204_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/156/074/original/782204_00.png.png,https://stockx.com/new-balance-vision-racer-jaden-smith-grey, https://flightclub.com/jaden-smith-x-vision-racer-grey-silver-msvrcjsd, https://goat.com/sneakers/jaden-smith-x-vision-racer-grey-silver-msvrcjsd,New Balance Vision Racer Jaden Smith Grey,Grey/Silver/Grey,2021-06-18,2021,150.0,Vision Racer,MSVRCJSD,,0,0
125.0,men,910c7958-4908-4521-b6af-0a803a8256d4,https://image.goat.com/attachments/product_template_pictures/images/055/228/074/original/195662_02.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/228/074/original/195662_02.png.png,, https://flightclub.com/court-rider-summer-days-pink-lady-195662-02,https://goat.com/sneakers/court-rider-summer-days-pink-lady-195662-02,Court Rider 'Summer Days - Pink Lady',White/Pink Lady,2021-06-18,2021,100.0,Court Rider,195662-02,,0,0
238.0,men,9373e347-c5c6-434a-a696-30522b957b26,https://image.goat.com/attachments/product_template_pictures/images/056/193/746/original/743923_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/193/746/original/743923_00.png.png,https://stockx.com/adidas-yeezy-boost-350-v2-mono-mist, https://flightclub.com/yeezy-boost-350-v2-mono-mist-yzy-350-v2-mono-mist, https://goat.com/sneakers/yeezy-boost-350-v2-mono-mist-yzy-350-v2-mono-mist,adidas Yeezy Boost 350 V2 Mono Mist,Mono Mist/Mono Mist/Mono Mist,2021-06-18,2021,220.0,Yeezy Boost 350,GW2871,"The adidas Yeezy Boost 350 V2 ‘Mono Mist’ is taken from the four-piece ‘Mono’ pack, which introduces a refreshed take on the flagship Yeezy sneaker. Traditional Primeknit is replaced by a monofilament mesh upper, finished in a dark beige hue and accented with a tonal lateral side stripe. The sock-like one-piece upper is reinforced with an internal cage and equipped with a webbing heel tab for easy on and off. A full-length Boost midsole, wrapped in semi-translucent rubber for added support and durability, provides responsive cushioning. This shoe released exclusively in Europe, Africa, India, the Middle East, Russia, Ukraine, and China.",0,0
135.0,women,a25c32ee-96e1-4e97-a3ba-b923f51be46e,https://image.goat.com/attachments/product_template_pictures/images/056/477/209/original/WCH696M4.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/209/original/WCH696M4.png.png,, https://flightclub.com/wmns-696v4-white-mint-wch696m4,https://goat.com/sneakers/wmns-696v4-white-mint-wch696m4,Wmns 696v4 'White Mint',White/White Mint,2021-06-18,2021,65.0,696,WCH696M4,,0,0
